x,y
-0.71030764,-0.15243667
-0.22514372,-0.43682031
0.31886163,-0.30419341
-0.01829725,-0.04491270
0.18879981,0.45956086
-0.50827581,0.00116175
0.28629419,0.08035800
0.20104803,-0.41290482
-0.18016398,0.67741539
-0.63392798,0.12527014
-0.64756801,0.26873219
-0.23571950,-0.01354874
0.13803665,-0.19553354
-0.32262551,0.10797869
-0.03150886,-0.56087680
-0.25388967,0.41544366
-0.90439112,0.02361830
-1.00884226,-0.21956048
0.23595608,-0.45154093
-0.38329809,-0.58728769
-0.14761706,0.63898330
-0.15212291,0.45489061
-0.12813202,0.49426838
-0.14578957,-0.61678351
-0.43694588,-0.44383574
-0.39427562,-0.12326934
0.14321199,-0.46212347
-0.67873141,0.33019498
0.06340918,0.37220724
-0.47529216,-0.58105086
-0.56931054,0.39201403
-0.04877999,0.33857629
-0.53083538,-0.17548907
0.31834497,0.18528032
-0.02868615,0.06641954
0.14434543,-0.09304468
0.12260156,-0.53072244
-0.36638172,0.21011191
-0.39515167,0.24446019
-0.25737835,0.51794421
-0.18949385,0.69706482
-0.11118985,-0.64231179
-1.10428766,-0.06058373
0.10892674,0.19588220
-0.16496277,0.31932140
-0.01220622,0.40553802
-0.89742119,0.12749042
-0.80835757,0.02732121
-0.05950461,0.73728143
-0.61418998,0.33683228
0.27393999,0.25334020
-0.19261873,0.54292908
-1.10566126,-0.15187025
-0.03130615,0.20090497
0.19086547,-0.06354658
-0.57276964,-0.30351056
-0.55520803,-0.37795209
-0.69992042,-0.20393172
-0.55040026,-0.25382368
-0.60422874,-0.32146865
-0.46026333,-0.05297052
-0.13204210,-0.00020569
0.02615219,0.29059837
0.38867856,0.22237574
-0.15450179,-0.41576097
-0.82096923,-0.03702167
-0.40190879,-0.16631875
-0.65207364,0.26177336
-0.02272827,0.25821167
-0.14311163,0.16982032
-0.29864650,0.34732268
-0.45244119,-0.05625276
-0.21074986,0.03214096
-0.06919547,0.19553774
-0.31856157,0.02299483
-0.11420396,-0.87665599
-0.05859446,-0.80701062
0.14930083,0.23278257
-0.05498985,-0.56669030
-0.48852314,0.24351878
-0.64686884,-0.05288086
-0.38808615,-0.26215252
-0.40585460,0.37803556
0.17389036,-0.32663212
-0.47917903,0.22967506
-0.98903538,0.20980495
-0.00663940,0.38592217
-0.08471423,-0.63048957
-1.06309178,-0.02749514
-0.44447924,-0.22483724
-0.78503396,0.03595810
-0.18176309,-0.54389938
-0.29464098,-0.44677288
0.24548342,-0.30354341
-0.35535497,-0.39159298
0.16721333,-0.28139168
-0.55187987,-0.46630384
0.30501329,-0.32613422
-0.06325661,0.52384044
-0.61822989,-0.33075623
-0.11708817,0.24733523
-0.04294398,-0.37320841
-0.29974331,-0.61784582
-0.18013683,-0.11530664
0.24318314,0.45190782
-0.03287708,0.58065800
-0.40401718,0.01449046
-1.30597885,0.02363516
0.10846086,-0.51478602
-0.52552126,0.34779209
-0.27764028,0.39563559
0.09444894,-0.05173319
-0.50528974,-0.04570828
-0.86065534,0.09886165
-1.31619918,-0.03444050
-0.84772466,0.11669173
-0.53950169,0.14069334
-0.29589476,-0.15056216
-0.44277732,-0.06207663
-0.20929123,0.81329774
-0.24290430,-0.05022429
-0.40616696,0.00970102
-0.42043126,-0.22630863
0.31467494,0.50282596
0.12576758,-0.42249306
-0.29980160,-0.05707772
0.22509978,0.07980536
0.03645862,-0.16710237
-0.35958159,0.27216146
-0.41751743,-0.04056995
0.23364486,-0.30370356
-0.99789995,-0.12688884
0.33334198,-0.06496769
-0.91155948,-0.18057644
-1.12613639,-0.25624115
-1.33430731,-0.04835578
-0.27204986,0.22818663
-0.10086776,-0.44625426
0.01544524,-0.31827353
-1.32137663,-0.02141507
-1.10213795,0.16292509
0.20823876,0.12250832
-0.31294623,0.19952412
-0.89898545,0.13472839
-0.22469470,0.12503715
-0.06939683,-0.07733483
-0.48869904,0.22231523
-0.49494482,-0.09288394
0.14457227,-0.52276787
-0.22617125,0.41422428
-0.54291233,-0.45864080
-0.38482574,-0.23684468
-0.69512050,0.20261444
0.05719690,0.44329247
-0.92136004,0.21001293
-0.46531792,0.50643292
0.39595114,-0.31949056
-1.07210592,0.23788764
-0.25229574,0.53109719
-0.37677846,-0.02586799
0.22231484,-0.46933416
-0.50915965,-0.52934700
-0.41189137,-0.43633434
-0.10518512,-0.79251328
-0.12965369,0.18540587
0.08538370,0.29459012
-0.36394313,-0.15060193
-0.29373602,0.19461174
0.23514542,-0.40324005
-1.12303004,-0.12759863
0.24845503,-0.54392989
-0.29615076,-0.61428137
-0.39063937,0.17642566
-0.50478793,0.38301581
-0.70572904,-0.05482890
-0.22117489,-0.08536343
0.34841101,-0.10727010
0.17572247,0.53518307
0.06194411,-0.15682232
-0.05920331,-0.75983738
0.10806404,0.12228424
-0.33128965,-0.48942527
-0.50206521,-0.01919835
-0.09224116,-0.36609658
-0.93696205,-0.11848677
0.12152252,-0.58563704
-0.57812211,0.41035186
-0.65905995,0.14753950
-0.13161615,0.55661926
-0.02159425,-0.35726517
-1.05161406,-0.19905438
0.00348328,0.19854768
0.22254561,0.27321046
0.11942713,0.01654618
-0.38299926,-0.55712568
0.27692416,0.41844772
0.12509334,0.22194730
-0.35439315,-0.02403022
-0.59533680,-0.25904280
-0.56582731,-0.11307838
-0.84074595,0.13187628
-0.33212745,0.05878919
-0.08726089,0.82290866
-0.64802901,0.35488416
-0.55747197,0.10376311
-0.24187823,-0.60081607
-0.39535449,0.56191779
-0.41158731,-0.49174403
-0.39646793,-0.35231184
-0.08471042,-0.71605983
-0.35712231,0.63177743
-1.01025108,0.24584441
-0.21871327,0.43004784
-0.05079638,-0.15914001
-0.92582074,0.03217345
-0.19843784,0.80115263
-0.16105766,0.53761233
0.19479676,-0.22933741
0.09742059,-0.53202039
-0.49707489,0.35159163
-0.23652093,0.64164966
-0.83289216,-0.17156990
-1.02600903,-0.05721611
-0.85133190,0.04292979
-0.59160807,-0.17779011
-0.44994626,0.40579113
-0.03892221,0.53377679
0.02684679,0.58888539
0.24522243,-0.45458045
-0.10886154,-0.76319110
-0.22834304,-0.46432004
-0.54546458,-0.42723663
-0.33486582,0.15767595
-0.48276467,0.05041548
-0.52879451,0.28932056
-1.06086592,0.04747822
-0.02895672,0.49900014
-0.21867614,0.00123427
-0.41217150,0.28998799
-1.15752086,0.07675141
-1.17722653,0.16902071
0.20935322,0.09067668
0.27435084,-0.50947469
-0.16612838,0.67492399
-0.61235689,0.19967845
-0.44145222,-0.45681402
0.01660624,0.54692959
-0.38107918,0.20373433
-0.05547532,-0.09427397
0.22610700,0.05539787
-0.64858188,-0.27217087
-0.69539552,-0.11548359
-0.82416380,0.04656822
0.29145881,0.02212714
-0.46880410,-0.57995679
-0.60742668,0.21400094
-0.70567698,0.11704657
-0.61573090,-0.35543718
0.01766324,-0.30073639
-0.35966979,0.51175471
-0.10010587,-0.61735794
-0.11117155,-0.79395385
0.15497092,-0.49876695
0.37484762,0.24342844
-0.17753140,0.63593084
-0.45899983,-0.26382615
0.08460616,-0.46590008
-0.69918369,0.04314441
-0.55694916,-0.31841671
0.17481604,0.12458855
-0.21673411,-0.54449828
-0.30947280,0.09945065
0.21468253,0.52068670
-0.99245486,0.26066428
0.22450377,0.16014515
0.13812265,0.43905842
-0.31377235,0.41150593
-0.14507567,-0.47836990
-0.29418145,-0.63287953
0.12161470,0.15711484
-0.03431544,-0.75550590
-0.12376711,0.16323440
-0.64756869,-0.32761741
0.12816568,0.43733749
-0.15901866,0.28275339
-0.16112581,-0.30536626
-0.04440812,-0.71908182
-1.00285279,0.23064392
0.18291257,-0.06463779
-1.18614532,-0.05422723
-0.27239926,-0.50216121
-1.09492766,0.12819820
0.00886542,0.24494956
-0.39642371,-0.18789454
-0.55487832,-0.38527889
0.05531531,0.44485326
-0.80903296,0.00955677
-0.14077094,-0.33564334
-0.09201893,0.08659680
0.23119316,0.39470919
-0.94656881,0.16518669
-0.07957006,-0.55074645
-0.41430082,0.49000966
-0.08505356,0.52195935
-0.29142905,-0.57528076
0.29728737,0.56144011
0.32015075,0.11278854
-0.03909069,-0.44718081
0.17842811,-0.49489335
0.07507164,-0.41630017
-0.56271167,0.07153551
-0.39940076,-0.36214023
-0.33970570,0.19819215
-0.34891710,-0.18549233
-0.09859941,0.09433773
-1.07067859,0.11046909
-0.87722941,0.06977519
-0.18289634,-0.47479409
-0.14311942,-0.72841796
-0.34087391,0.47280804
-0.12730400,0.41016156
-0.06802093,0.76918350
-0.03591417,-0.44043067
0.35143726,0.19654920
0.02743097,-0.19284662
0.15905543,0.26885171
-0.20293796,0.35598074
-0.08459036,-0.72972001
0.27144959,0.03809430
-0.49545944,-0.51683684
-0.05709256,-0.10514334
-0.83117459,-0.03476040
-0.24912298,-0.26589911
0.25752756,0.54156924
-0.38320536,-0.57715183
-0.47822412,0.44512213
-0.68411585,-0.12247697
-0.00427845,-0.39524959
-0.42271464,0.06354257
-0.55229856,0.28758661
-0.13434468,-0.63118386
0.30838207,0.31455168
0.06638439,-0.43133760
0.12866238,-0.42805891
0.21793995,-0.16381952
0.30671399,-0.33667063
-0.44753187,-0.28230604
-0.04889504,-0.25178789
-1.13720739,0.15368416
-0.55702265,0.34326832
0.17185255,-0.30034993
-0.70281640,0.01963112
-0.48666292,0.24675531
-0.46811218,0.48872393
-1.19794465,0.07228123
-1.34793856,-0.00562446
0.01748255,-0.17051305
-0.88451855,-0.12678167
-0.18103524,0.26105989
0.17217275,0.08601968
-0.61413817,0.27866759
-1.06000441,-0.01281682
-0.13088981,-0.50773777
-0.26195166,-0.55601251
-0.53702505,-0.17287517
-0.25927365,-0.61021218
-0.43757377,0.04176715
-0.07145859,-0.42004762
-0.11727431,0.27395181
-0.36782474,0.29378843
-0.61272674,-0.39269542
-0.13396788,-0.76396784
-0.49965891,-0.30448849
-0.16938726,-0.77093918
-0.13698520,0.49119396
-0.19096222,-0.21031306
-0.36139616,0.44245286
-0.08892272,-0.54891691
0.19316855,0.09293467
-0.45384070,0.16613268
0.01962492,0.15226023
-0.12540257,-0.82374550
-0.37498410,0.16746022
0.26937166,-0.49592302
-1.30038394,0.03768847
-0.57665196,-0.16412904
-0.38566897,0.26213703
-0.50762545,0.43548571
-0.58811400,0.36220050
0.24732773,-0.20394456
-0.31535552,-0.52691460
0.26046024,-0.47858145
0.21167961,-0.20040703
0.22008967,0.05057724
0.12706536,-0.45358472
-1.21455460,0.06408581
-0.27551277,-0.38176770
-0.03283591,-0.04500306
-0.22308570,-0.48833584
-0.20951159,0.73895268
-0.53354257,-0.42440164
-0.41734366,-0.33494927
-0.98287396,0.09016178
-0.23890315,0.26374378
-0.13550513,0.78010763
-0.38899006,0.55096222
-0.05470673,-0.30243613
-0.13026012,0.21670339
-0.14160916,-0.44361281
-1.23066747,0.08658008
0.03265451,-0.00295753
-0.31911855,-0.18702848
0.17133863,-0.42840747
0.25212383,-0.04110664
-0.69202908,-0.28000754
-0.62582288,-0.00196538
0.16645324,0.47767194
-0.92463682,-0.12610802
-0.23119509,0.24747721
0.37548544,0.32369844
-0.20717381,0.76326566
-0.08758929,-0.76745515
0.27430423,-0.28787034
-0.00911908,0.24308249
-0.53692900,-0.36707394
-0.16986631,-0.26223899
-0.87144761,-0.18870968
0.25063280,0.00165916
0.28873352,-0.23640009
-0.52721312,-0.29186354
-0.07102675,0.61873241
-0.50837399,-0.11111174
-0.39346666,0.17960772
-1.12681604,-0.25429338
0.25403990,-0.00300495
-0.11436194,0.41118013
-0.20871989,-0.35203026
-0.08412537,-0.81515245
-0.27330581,0.46839843
-0.22852963,-0.50355865
-0.09118970,-0.18668561
-0.45401846,-0.52329797
-0.45337855,0.11099078
-0.60466809,0.08988228
-1.01548699,0.08864539
-0.36076091,0.18979370
-1.10018214,0.18687152
-0.50059698,-0.43167547
-0.54373013,-0.11279067
0.11173806,0.48809576
-0.36106400,-0.17108268
0.16690757,0.12519310
0.25405845,0.07246491
-0.12400390,0.33047007
-0.38404912,0.34341906
-1.29696020,-0.03141966
-0.36193217,-0.04783458
-0.02796530,-0.52032615
-0.38194663,-0.29672659
0.26711461,0.42778520
-0.26091017,-0.40065604
0.06321216,-0.40782475
-0.48397754,-0.21773710
-0.88006332,-0.10252414
0.22760426,-0.43160043
-0.13088860,-0.68487305
-1.07301830,-0.08111718
-0.38187533,-0.09480187
0.29660507,0.37951825
-1.19145280,-0.06217302
-0.62641983,-0.10477888
-0.18150495,-0.05154494
-0.14379834,-0.67193611
-0.69496978,-0.02713182
-0.10473543,0.31425232
-0.56360863,0.15802470
0.31681596,-0.31565849
-0.54624128,0.13375451
0.06091447,0.08876062
-0.27048255,0.38276484
-0.06289552,0.63719035
0.23904175,-0.08568609
-0.46267461,0.24454755
0.03169881,0.27652690
0.20583556,0.02633284
0.08120045,-0.20165060
-0.94841384,0.07160871
-0.32218026,0.17711800
-0.38011259,0.09205796
-0.58445296,-0.32309045
-0.34634449,0.43742266
-0.36049420,0.38313405
-0.13474988,0.71282302
-0.48340672,-0.25915222
0.17275236,-0.06523537
0.08694227,-0.34234875
0.37040498,0.33625385
-0.52780671,-0.21536201
-0.90474435,-0.02936427
-0.05676926,-0.10935284
-0.64165718,0.32639756
-0.16955820,-0.51596101
-0.94577886,-0.02515557
-1.16397680,-0.10102614
-0.08486550,0.33187414
0.38677390,0.21744060
-0.49554744,-0.13658121
-0.64918451,-0.31587100
-0.38736422,0.02291964
-0.62520818,0.33139550
0.20886728,0.15445415
-0.53648925,0.47866755
-0.13991252,-0.29523519
-0.91624653,-0.11331087
-0.28352754,0.16131286
-0.00262411,-0.57329449
-0.23732528,-0.54071715
-0.41982722,0.11784146
0.07131908,0.38217674
-0.07041264,0.19611157
0.23490695,-0.17470521
-0.41530946,-0.13500025
-0.06827669,0.18214818
-0.03608772,-0.59718254
-0.33590038,-0.13397592
-0.65117079,0.30387869
0.31566484,0.27286171
-0.48106705,-0.15694230
-0.03521309,-0.63563500
-1.02802327,0.13079784
-0.18618272,0.08226747
-0.48648555,0.02805957
-0.26118691,-0.06712331
0.07794952,-0.01974778
-0.41726669,0.46020632
0.33957688,-0.22714145
-0.25841053,0.13014661
-0.13489101,0.05849881
-0.32734155,0.00986472
-0.23043405,-0.61977245
-0.15127602,-0.80628275
-0.15786069,0.39727644
-0.45898842,-0.23065959
0.25752187,0.55070741
-0.12766940,0.55642600
-0.12810180,-0.09723776
0.30006930,-0.27747754
-0.28068769,0.55304934
-0.62411363,0.00244351
-0.36552070,0.33297016
-0.05855049,-0.58129128
-1.11545369,-0.06559664
0.03847433,-0.60705736
-0.23504656,0.58780579
-0.49158621,-0.24371369
-0.31448388,0.47739941
-0.08150975,0.15077997
-0.15966518,-0.82746814
0.01218246,-0.53877497
-1.01378986,0.06444233
0.01024924,-0.04233026
-0.06533455,-0.34091881
0.07193719,0.02229378
-0.01857847,0.11769323
0.05546770,0.10382691
-0.22707176,0.51294139
0.06089855,0.13368005
0.15484633,-0.40555738
0.15943495,-0.52233242
-0.98226849,0.15501285
0.08968159,0.08470144
-0.28841095,0.34388401
-0.37372744,-0.41862500
-0.95712721,-0.09823279
-0.12880306,-0.33110831
0.19924981,0.37011736
-0.13065807,0.18099053
-0.06866672,-0.64604544
-0.15194061,0.77489452
-1.20049547,0.11279459
-0.09346424,-0.53351986
0.10808591,0.28622649
0.20016742,0.28338546
-1.09741736,0.21177878
-0.31734461,-0.45663050
0.28102166,0.21879588
0.09137178,0.48520628
-0.14910566,0.04964436
-0.37586318,-0.56591689
-0.19987287,-0.74991994
-1.07302543,0.20585517
-0.21589786,0.27640256
-0.86805956,-0.10830469
-0.06110682,-0.10256629
-0.93129061,0.01045329
-0.14449541,-0.43514482
-0.12247511,0.65281018
-0.17605679,0.82270546
-0.45633544,0.47301622
-0.93470744,0.23314336
-0.91886651,0.08172666
0.23561374,-0.33964513
0.30861772,-0.17356997
-0.26794623,0.39774637
-0.76617986,-0.07338118
-0.11963444,-0.04071215
-0.39806809,-0.03577176
-0.30814584,0.37147409
-0.40555978,-0.28573506
0.29189341,-0.48680824
-0.36346718,0.07259295
-0.27734377,-0.32032500
-0.18685050,0.18323985
-0.22013344,0.32046779
-0.49534941,-0.01273457
-1.08183820,0.10233888
-0.12148127,-0.72224864
0.14900912,0.49540148
-0.07290378,-0.07220357
-0.32149659,0.54749768
-0.07175864,0.00915436
-0.60155266,-0.20309049
-1.10517272,-0.12408270
-0.57957268,-0.17563744
0.13225394,-0.07022390
-0.09104330,0.43350979
-0.34097777,0.06775508
-0.31106347,0.62027027
-0.59140124,-0.11380677
-0.12887388,-0.41719978
-0.48834788,-0.58063718
-0.70133229,0.10112185
-0.41573449,-0.22026084
-0.43643982,0.26709380
-0.25606983,-0.37531562
-0.01257781,0.40423996
-0.23191199,-0.59310182
-0.61965438,0.11973090
-0.09435202,0.70022038
0.20776828,0.35334678
-1.22134694,-0.09045739
-0.03226823,0.54406023
-0.44702956,-0.01558288
0.09009164,0.10815883
-0.39065576,-0.18436551
-0.08780955,0.73764160
-0.23334512,0.64530862
0.24489312,0.17099539
-1.00707597,-0.04639342
-0.23022466,-0.21228450
-0.83875190,-0.00207864
-0.06969901,0.05597037
0.07822580,-0.41002366
-0.43695062,-0.55199566
-0.33034706,-0.46294005
-0.17660139,-0.06031471
-0.58711176,0.35148721
0.30551182,-0.56416952
-0.12350132,0.22486435
-0.38952749,-0.23977660
-0.22937247,0.26031441
-0.14430381,-0.34758347
-0.26320931,0.38580668
-1.05035055,-0.07005604
0.26537522,-0.11140386
-0.54811409,0.31535128
-0.26933618,-0.30333981
-0.79858130,0.09724568
-0.20435617,-0.80638178
-0.03548106,-0.10856113
-0.21585005,-0.46512073
-0.39223978,0.55280150
-0.19818862,0.07291653
-0.49838350,-0.32401347
-0.34021273,-0.10409711
-0.41764559,0.02839751
0.28044350,0.08017357
0.20681047,0.37926527
-0.15532123,-0.55807298
-0.07243458,0.71489675
0.16716152,-0.22469326
-0.33946109,0.05045639
0.04730918,-0.15188663
-1.13105807,0.04336678
0.02627157,-0.31794800
-0.10985834,-0.69738426
-0.60743950,-0.11961699
-0.38576094,-0.34288073
-1.12417139,-0.00464948
-0.25562627,0.08440137
-0.02557575,0.32749164
-0.21853093,0.49811214
0.01950748,0.29835000
0.36316838,-0.22347512
-0.43120345,0.50072348
-0.20702754,0.40345861
0.24887961,-0.18613680
-0.11641137,0.22423366
-0.60773383,0.35042487
-0.00166465,-0.05814311
-0.17926780,0.79451552
-0.98523367,0.10240468
-0.44245977,0.48173931
-0.03336027,-0.62397664
0.20659038,-0.05829662
-0.52494407,0.20330499
0.27353656,0.40389792
-0.79688417,0.06246716
-0.80412247,-0.13404355
-0.42415437,0.52556742
-0.19985845,0.32379974
-0.95937279,0.02987737
0.31294832,0.19437333
0.13913420,0.18532710
-0.82249330,0.03867406
-1.11567909,0.08482609
0.04118957,0.48026060
0.05854677,-0.29466353
0.36961601,-0.18103072
-0.97360667,-0.03164211
-0.22022637,-0.16725187
-0.42667258,0.55960170
0.05463967,0.49896488
-0.10646650,-0.40209815
-0.95195166,0.11276251
0.13661031,-0.41327207
0.33362795,0.22044027
-1.19295810,-0.06168583
0.00988959,-0.44262497
-0.86124463,-0.08424975
-0.87764232,0.02516686
-0.60126715,-0.32485797
-1.00001713,-0.18813399
-0.15712707,0.69654255
-0.16304929,0.31583471
-0.45427146,0.34048645
-0.09553488,0.00181694
0.30647527,0.29302020
-0.29960096,-0.13919062
-0.27341915,-0.13328686
-0.09788028,-0.18063260
0.26662798,0.52787408
-0.16011695,0.49824235
0.28337653,0.55701173
-0.68753057,-0.27448600
-0.74007889,0.07578249
-0.93075930,0.14210462
-0.04972902,0.56421685
-0.08683552,0.34445143
-0.15856217,-0.01372653
-0.40467732,-0.30468904
-0.49075820,-0.04852293
0.19511172,0.21998525
-1.33073001,-0.03618331
0.33972805,-0.09057970
0.06135975,0.52657959
0.06075211,0.40719587
0.00880058,-0.51102004
-0.19531019,-0.25403648
-0.06525832,0.73955954
0.05901225,-0.56324926
-0.16961597,-0.37060114
0.01670373,0.07343036
-0.17033838,-0.77150227
0.07461399,0.13758075
-0.02041771,-0.44510787
0.13092454,-0.04706831
0.16966548,-0.25249008
-0.47830466,-0.36663123
0.12656514,-0.15424739
0.06116913,-0.24745909
0.31960945,0.24695863
-0.57394830,-0.18082273
-0.17762594,-0.28997576
-0.46645704,-0.48616871
-0.18185485,-0.31943762
-0.63668012,-0.00566810
0.03950671,0.27036865
0.06930503,0.38010972
-0.09347211,-0.29196811
-0.91079093,-0.13826384
-0.05336381,-0.31376657
0.11383632,-0.09293509
-0.67720683,0.12132259
0.07298202,-0.32420608
0.15715269,0.10044794
-0.12104893,0.13044555
-0.16614099,0.80978209
-1.16384250,-0.11034546
-0.78253688,-0.11659641
-1.03774395,0.15703627
-0.12861408,-0.03758599
-0.42010865,-0.19713784
-0.24771944,-0.40436817
-0.65081749,0.15929424
-1.15910245,0.16830853
-0.15655364,0.09580876
-0.59335658,0.28146112
-0.11824376,0.36594066
-0.58158934,0.35899700
0.17187469,-0.47847214
-0.08515092,-0.67557437
0.05211722,-0.38951164
0.09345548,0.51206274
-0.75638338,-0.01811171
-0.11455986,-0.80394619
-0.77485951,0.04089511
-0.22861406,-0.09759463
0.23240342,0.22997795
-0.10083317,0.85270969
-0.85086003,0.08225362
-0.34726186,0.41141107
-0.60376329,0.35217008
-1.09656084,-0.16410057
-0.34502460,0.16765669
-0.36587755,0.51386601
0.09411945,0.15387840
-0.06825814,0.25761660
-0.56478633,-0.11442117
-0.30376308,-0.17852199
-0.20034478,-0.52819353
0.21085636,0.37404454
-0.50524171,0.02256329
-0.09369656,0.08101193
-0.69547778,-0.28471681
-0.82703481,0.05407111
-0.45799567,0.19172325
-0.53874812,0.13617273
0.31672040,-0.30607929
-0.28288548,0.52085576
0.24146581,0.21146544
-0.18790116,-0.79009060
-0.14607227,0.06502361
-0.02752938,0.34896582
-0.11818757,-0.78971220
-0.55495251,-0.01949066
0.00564877,-0.02457696
-0.12010279,0.49513372
0.21202952,0.39822900
-1.13944249,0.12123069
-0.04399524,-0.07210303
-1.03679656,-0.24720299
-0.15432116,0.00494613
-0.99101799,-0.22251436
-0.14830122,0.43207082
0.03336059,-0.16041459
-0.55094160,0.14139949
-1.16137656,-0.15353509
-0.15605588,0.39210470
0.24850846,0.18945005
-0.62422918,0.22643022
-0.30153081,-0.10666593
-0.45462163,0.14593468
-0.27645569,0.49238776
-0.36845496,0.32314320
-0.44015288,0.21279775
-0.49104391,-0.39523006
-0.35512176,-0.58453417
-0.32472086,0.45968715
-0.13157193,0.72103800
0.07142842,0.29904002
-0.55519712,-0.16016597
0.14403450,-0.46137923
0.03197205,-0.56251280
-0.04873405,-0.48848972
-0.65803250,0.13583641
-1.36535892,-0.02535475
-0.02417575,0.21182740
-0.44718650,0.36559027
-0.50001221,-0.15697293
-0.34581745,0.59643341
-0.21930544,0.17434260
-0.40771668,-0.30253868
0.29712241,0.14507531
0.04215479,0.14546746
-0.32514869,-0.48606588
-0.26919973,-0.29752764
-0.22143449,0.01261087
-0.20018865,0.51574610
-0.15237966,0.23416187
0.15568259,0.12546468
-0.51849046,-0.06312240
-0.67489258,0.08239365
-0.29778234,0.17044588
-0.32915987,-0.28373634
0.00220721,-0.33741095
-1.12501960,0.16524278
-0.93232921,-0.09346028
-0.08931455,0.40666448
-0.10409350,-0.30327755
-0.45662569,0.49573583
-1.18006783,0.05658469
-0.32318987,-0.04218275
0.24382314,-0.33436162
-0.27601131,-0.47300947
-1.14138348,0.04871276
0.20622354,0.38841921
0.17572056,0.39673262
-0.62690124,0.19961565
0.12411203,0.22402503
0.23144185,0.07894877
0.25601113,0.14567305
-0.56213688,0.32364839
-1.34168207,0.03773242
-0.27716307,-0.38852997
0.18493058,0.24153126
-0.12257396,0.27492902
-0.11156198,0.41975095
-0.13898324,-0.06878375
-0.61069845,-0.37571207
-0.85928507,-0.23817963
-0.10180565,-0.12468169
-0.08707942,-0.13152183
-0.50331189,0.57890106
-0.62383980,0.19722258
-1.23397546,0.05885729
0.18528722,-0.40783920
0.09798181,-0.03068244
-0.05346436,-0.63181198
-0.55849747,-0.31051608
-0.51598196,0.14676672
-0.41087350,0.43749645
-0.16066867,-0.39825686
-0.91352953,-0.21944062
-0.89240965,-0.17255854
-0.34448801,-0.31603888
-0.48704205,-0.41509366
-0.52784383,-0.07788920
-0.24494876,0.10102933
-0.12011969,0.60883946
0.09476824,-0.10045934
0.07922902,-0.48805985
-0.30217692,-0.26024929
-0.40506915,0.30811013
-0.31839327,-0.06396153
-0.02963875,0.59563165
-0.43481141,0.42240838
-0.57707203,0.03883526
-0.20629888,-0.22580410
-0.04568664,-0.29693886
0.17566472,0.37097950
0.25068658,-0.47662986
0.01211940,0.22339665
-1.00866256,0.01799190
-0.48103328,-0.13387616
-0.40017196,0.05344632
0.30077721,0.18038619
-0.32486374,0.41612628
-0.37784272,-0.49949717
-0.09335328,0.16138290
-0.24163772,0.28763717
-0.93824196,0.02291702
-0.13407519,0.42411377
-0.66795114,-0.17284539
-0.84108780,0.06061593
0.11104894,0.00353528
-0.45810833,-0.45538407
-1.12279994,0.08061475
-1.31786471,-0.04024053
-0.38310888,-0.11370040
-1.03000208,-0.09721438
-0.46052746,-0.21530080
0.08209477,-0.12011656
-0.38974195,0.15579167
0.28092558,0.37066380
0.16924087,-0.01995444
-0.60760707,-0.31798195
-1.03708564,-0.15114246
-0.25370522,0.45012768
-0.65407411,-0.29290125
0.11951843,0.01610371
-0.42117443,0.12006128
-1.09150130,0.19445078
-0.65668031,0.13049929
-1.09967387,0.08270310
-0.14132082,0.03552391
0.16217589,0.05156395
-1.03607104,0.10443928
-0.14674740,-0.01404143
-0.05901250,0.79370562
-0.44257217,0.06320730
-0.87220910,-0.03966375
0.02297402,0.09467264
-0.05815947,-0.12087338
-0.36622673,-0.03788314
0.33971851,0.25314009
-0.16321786,0.13334832
0.06074210,0.34227537
-1.04628328,-0.01805571
-0.15712032,-0.49855620
-0.26357609,0.28159494
-0.14417376,-0.62852991
-0.08427471,-0.31377764
-0.43672150,0.01341510
0.00940668,0.35978939
-0.61197031,-0.37899192
0.12371859,-0.24313151
0.32191471,-0.17029109
-0.37322474,0.46488094
0.32886132,-0.28944990
-0.08659167,0.73104833
-0.48168774,-0.16027617
-0.11264653,0.82273549
-0.15619090,0.39686942
-0.18810496,-0.40531296
-0.09893528,-0.63622672
-0.47064961,0.18021441
-0.18253149,0.09187139
-0.08490661,0.12877201
-0.51049905,0.05861940
0.08618583,-0.06617634
-1.05759527,0.01585101
-0.21538272,0.57629085
-0.64374773,-0.05453899
0.23993937,0.38477460
-0.13631330,-0.65800630
-0.49960898,-0.44819590
0.17749686,0.34201458
-0.37428830,0.28714998
0.06640119,0.54623777
0.06746535,-0.55046424
-1.17086538,-0.17941861
-1.02438008,-0.00625536
-1.16604883,-0.15455323
-0.30220470,-0.61333958
-0.49816695,-0.16409814
-0.17746296,0.82874494
0.21908508,-0.43142619
0.35831727,0.22352488
-0.07403752,0.18152129
0.04191511,0.54056211
-0.18309392,0.10752126
-0.37773269,0.01371715
-0.81716581,-0.15721075
-0.33280404,0.56094083
0.07093968,-0.21690822
-0.66688948,0.21833082
0.16788561,-0.22494384
0.23888152,-0.09343673
0.27259426,-0.29683383
0.30763231,0.22438997
-1.01278691,0.04624332
-0.60070134,-0.12325506
-0.33670202,0.04510066
-0.63638416,0.00334155
-0.50897023,-0.20937064
0.04239489,0.07874737
0.27813759,-0.33735934
0.11402480,0.03477592
0.03529805,-0.37612012
-0.51732155,-0.03126604
0.14430069,0.21556865
-0.00695343,0.40963014
-1.19392348,-0.11656785
-0.92888004,0.04969801
-1.30632951,0.01223812
0.07089471,0.21355923
